Date and Time   ,Year,Period,Hour,dir,Wind speed,spd,A,h,B,H,H-h
2020-07-04 15:25,2020,24 to 48 h,28.50,148,2,0.89,89.5,31.9,88.2,31.2,
2020-07-04 15:30,2020,24 to 48 h,28.58,230,1,0.45,90.7,32.6,89.7,32.1,
2020-07-04 15:35,2020,24 to 48 h,28.67,175,1,0.45,90.5,32.5,89.5,31.9,
2020-07-04 15:40,2020,24 to 48 h,28.75,118,1,0.45,90.5,32.5,89,31.7,
2020-07-04 15:45,2020,24 to 48 h,28.83,122,1,0.45,89.8,32.1,88.4,31.3,
2020-07-04 15:50,2020,24 to 48 h,28.92,163,0,0.00,89.5,31.9,88.3,31.3,
2020-07-04 15:55,2020,24 to 48 h,29.00,110,1,0.45,87.7,30.9,86.9,30.5,
2020-07-04 16:00,2020,24 to 48 h,29.08,93,0,0.00,88.7,31.5,88.1,31.2,
2020-07-04 16:05,2020,24 to 48 h,29.17,73,1,0.45,90,32.2,88.9,31.6,
2020-07-04 16:10,2020,24 to 48 h,29.25,31,0,0.00,92.2,33.4,89.6,32.0,
2020-07-04 16:15,2020,24 to 48 h,29.33,118,0,0.00,93.3,34.1,89.7,32.1,
2020-07-04 16:20,2020,24 to 48 h,29.42,63,1,0.45,92.6,33.7,90.1,32.3,
2020-07-04 16:25,2020,24 to 48 h,29.50,76,1,0.45,92.9,33.8,90.5,32.5,
2020-07-04 16:30,2020,24 to 48 h,29.58,128,3,1.34,91.3,32.9,89.6,32.0,
2020-07-04 16:35,2020,24 to 48 h,29.67,118,2,0.89,90.4,32.4,89.1,31.7,
2020-07-04 16:40,2020,24 to 48 h,29.75,84,1,0.45,88.9,31.6,87.9,31.1,
2020-07-04 16:45,2020,24 to 48 h,29.83,70,1,0.45,87.2,30.7,86.4,30.2,
2020-07-04 16:50,2020,24 to 48 h,29.92,76,1,0.45,85.9,29.9,85.6,29.8,
2020-07-04 16:55,2020,24 to 48 h,30.00,88,0,0.00,85.6,29.8,85.5,29.7,
2020-07-04 17:00,2020,24 to 48 h,30.08,90,0,0.00,85.4,29.7,85.5,29.7,0.1
2020-07-04 17:05,2020,24 to 48 h,30.17,88,0,0.00,85.2,29.6,85.2,29.6,0.0
2020-07-04 17:10,2020,24 to 48 h,30.25,88,0,0.00,85.9,29.9,85.9,29.9,0.0
2020-07-04 17:15,2020,24 to 48 h,30.33,76,0,0.00,89.7,32.1,88.6,31.4,
2020-07-04 17:20,2020,24 to 48 h,30.42,112,1,0.45,89.5,31.9,88.4,31.3,
2020-07-04 17:25,2020,24 to 48 h,30.50,125,1,0.45,88.4,31.3,87.8,31.0,
2020-07-04 17:30,2020,24 to 48 h,30.58,128,1,0.45,88.2,31.2,87.5,30.8,
2020-07-04 17:35,2020,24 to 48 h,30.67,121,2,0.89,88.1,31.2,87.3,30.7,
2020-07-04 17:40,2020,24 to 48 h,30.75,115,0,0.00,88.5,31.4,87.8,31.0,
2020-07-04 17:45,2020,24 to 48 h,30.83,124,1,0.45,88.3,31.3,87.6,30.9,
2020-07-04 17:50,2020,24 to 48 h,30.92,127,0,0.00,88.5,31.4,87.9,31.1,
2020-07-04 17:55,2020,24 to 48 h,31.00,120,1,0.45,88.6,31.4,87.9,31.1,
2020-07-04 18:00,2020,24 to 48 h,31.08,120,0,0.00,88.7,31.5,88,31.1,
2020-07-04 18:05,2020,24 to 48 h,31.17,120,0,0.00,89.3,31.8,88.5,31.4,
2020-07-04 18:10,2020,24 to 48 h,31.25,120,0,0.00,89.7,32.1,88.5,31.4,
2020-07-04 18:15,2020,24 to 48 h,31.33,142,0,0.00,90.2,32.3,88.6,31.4,
2020-07-04 18:20,2020,24 to 48 h,31.42,131,0,0.00,89.2,31.8,88.1,31.2,
2020-07-04 18:25,2020,24 to 48 h,31.50,131,0,0.00,88.4,31.3,87.7,30.9,
2020-07-04 18:30,2020,24 to 48 h,31.58,129,0,0.00,87.7,30.9,87.2,30.7,
2020-07-04 18:35,2020,24 to 48 h,31.67,131,0,0.00,87.5,30.8,87.2,30.7,
2020-07-04 18:40,2020,24 to 48 h,31.75,131,0,0.00,88,31.1,87.7,30.9,
2020-07-04 18:45,2020,24 to 48 h,31.83,131,0,0.00,87.7,30.9,87.5,30.8,
2020-07-04 18:50,2020,24 to 48 h,31.92,131,0,0.00,87.5,30.8,87.1,30.6,
2020-07-04 18:55,2020,24 to 48 h,32.00,131,0,0.00,87.3,30.7,87.1,30.6,
2020-07-04 19:00,2020,24 to 48 h,32.08,131,0,0.00,87.8,31.0,87.6,30.9,
2020-07-04 19:05,2020,24 to 48 h,32.17,131,0,0.00,88.9,31.6,88.3,31.3,
2020-07-04 19:10,2020,24 to 48 h,32.25,131,0,0.00,88.6,31.4,87.9,31.1,
2020-07-04 19:15,2020,24 to 48 h,32.33,131,0,0.00,89.1,31.7,88,31.1,
2020-07-04 19:20,2020,24 to 48 h,32.42,131,0,0.00,90,32.2,88.9,31.6,
2020-07-04 19:25,2020,24 to 48 h,32.50,131,0,0.00,89.4,31.9,88.7,31.5,
2020-07-04 19:30,2020,24 to 48 h,32.58,131,0,0.00,87.9,31.1,87.8,31.0,
2020-07-04 19:35,2020,24 to 48 h,32.67,131,0,0.00,87.1,30.6,86.7,30.4,
2020-07-04 19:40,2020,24 to 48 h,32.75,131,0,0.00,85.7,29.8,85.8,29.9,0.1
2020-07-04 19:45,2020,24 to 48 h,32.83,131,0,0.00,83.7,28.7,84.7,29.3,0.6
2020-07-04 19:50,2020,24 to 48 h,32.92,131,0,0.00,81.9,27.7,84.2,29.0,1.3
2020-07-04 19:55,2020,24 to 48 h,33.00,131,0,0.00,80.9,27.2,83.6,28.7,1.5
2020-07-04 20:00,2020,24 to 48 h,33.08,131,0,0.00,80.1,26.7,82.4,28.0,1.3
2020-07-04 20:05,2020,24 to 48 h,33.17,131,0,0.00,79.9,26.6,82.1,27.8,1.2
2020-07-04 20:10,2020,24 to 48 h,33.25,131,0,0.00,79.2,26.2,81.7,27.6,1.4
2020-07-04 20:15,2020,24 to 48 h,33.33,131,0,0.00,78.1,25.6,80.3,26.8,1.2
2020-07-04 20:20,2020,24 to 48 h,33.42,131,0,0.00,77,25.0,79.3,26.3,1.3
2020-07-04 20:25,2020,24 to 48 h,33.50,189,0,0.00,76.9,24.9,79.4,26.3,1.4
2020-07-04 20:30,2020,24 to 48 h,33.58,278,0,0.00,76,24.4,78.3,25.7,1.3
2020-07-04 20:35,2020,24 to 48 h,33.67,319,0,0.00,74.8,23.8,77.1,25.1,1.3
2020-07-04 20:40,2020,24 to 48 h,33.75,272,0,0.00,73.8,23.2,76.9,24.9,1.7
2020-07-04 20:45,2020,24 to 48 h,33.83,282,0,0.00,73.4,23.0,76.6,24.8,1.8
2020-07-04 20:50,2020,24 to 48 h,33.92,216,0,0.00,72.9,22.7,75.9,24.4,1.7
2020-07-04 20:55,2020,24 to 48 h,34.00,187,0,0.00,72.2,22.3,75.5,24.2,1.8
2020-07-04 21:00,2020,24 to 48 h,34.08,180,0,0.00,71.6,22.0,75.3,24.1,2.1
2020-07-04 21:05,2020,24 to 48 h,34.17,194,0,0.00,71.3,21.8,74.9,23.8,2.0
2020-07-04 21:10,2020,24 to 48 h,34.25,192,0,0.00,71,21.7,74.4,23.6,1.9
2020-07-04 21:15,2020,24 to 48 h,34.33,194,0,0.00,70.8,21.6,74.2,23.4,1.9
2020-07-04 21:20,2020,24 to 48 h,34.42,192,0,0.00,70.5,21.4,73.4,23.0,1.6
2020-07-04 21:25,2020,24 to 48 h,34.50,203,0,0.00,70.3,21.3,73,22.8,1.5
2020-07-04 21:30,2020,24 to 48 h,34.58,207,0,0.00,70.1,21.2,73.1,22.8,1.7
2020-07-04 21:35,2020,24 to 48 h,34.67,207,0,0.00,70.1,21.2,72.9,22.7,1.6
2020-07-04 21:40,2020,24 to 48 h,34.75,194,0,0.00,70.2,21.2,72.8,22.7,1.4
2020-07-04 21:45,2020,24 to 48 h,34.83,196,0,0.00,70.4,21.3,73.4,23.0,1.7
2020-07-04 21:50,2020,24 to 48 h,34.92,199,0,0.00,70.1,21.2,73.2,22.9,1.7
2020-07-04 21:55,2020,24 to 48 h,35.00,201,0,0.00,69.8,21.0,72.5,22.5,1.5
2020-07-04 22:00,2020,24 to 48 h,35.08,242,0,0.00,69.5,20.8,72.1,22.3,1.4
2020-07-04 22:05,2020,24 to 48 h,35.17,227,0,0.00,69.3,20.7,71.7,22.1,1.3
2020-07-04 22:10,2020,24 to 48 h,35.25,201,0,0.00,69.2,20.7,71.6,22.0,1.3
2020-07-04 22:15,2020,24 to 48 h,35.33,200,0,0.00,69.5,20.8,71.9,22.2,1.3
2020-07-04 22:20,2020,24 to 48 h,35.42,199,0,0.00,69.6,20.9,71.8,22.1,1.2
2020-07-04 22:25,2020,24 to 48 h,35.50,199,0,0.00,69.5,20.8,71.3,21.8,1.0
2020-07-04 22:30,2020,24 to 48 h,35.58,199,0,0.00,69,20.6,71.1,21.7,1.2
2020-07-04 22:35,2020,24 to 48 h,35.67,199,0,0.00,69.1,20.6,71.4,21.9,1.3
2020-07-04 22:40,2020,24 to 48 h,35.75,200,0,0.00,69.1,20.6,72,22.2,1.6
2020-07-04 22:45,2020,24 to 48 h,35.83,199,0,0.00,68.7,20.4,71.7,22.1,1.7
2020-07-04 22:50,2020,24 to 48 h,35.92,208,0,0.00,68.5,20.3,71.1,21.7,1.4
2020-07-04 22:55,2020,24 to 48 h,36.00,248,0,0.00,68.5,20.3,70.6,21.4,1.2
2020-07-04 23:00,2020,24 to 48 h,36.08,292,0,0.00,68.4,20.2,70.8,21.6,1.3
2020-07-04 23:05,2020,24 to 48 h,36.17,265,0,0.00,68.4,20.2,71.2,21.8,1.6
2020-07-04 23:10,2020,24 to 48 h,36.25,245,0,0.00,68.7,20.4,70.9,21.6,1.2
2020-07-04 23:15,2020,24 to 48 h,36.33,271,0,0.00,68.9,20.5,70.8,21.6,1.1
2020-07-04 23:20,2020,24 to 48 h,36.42,259,0,0.00,68.7,20.4,70.7,21.5,1.1
2020-07-04 23:25,2020,24 to 48 h,36.50,249,0,0.00,68.4,20.2,70.4,21.3,1.1
2020-07-04 23:30,2020,24 to 48 h,36.58,247,0,0.00,68.5,20.3,70.2,21.2,0.9
2020-07-04 23:35,2020,24 to 48 h,36.67,220,0,0.00,68.6,20.3,70.6,21.4,1.1
2020-07-04 23:40,2020,24 to 48 h,36.75,220,0,0.00,68.3,20.2,70.6,21.4,1.3
2020-07-04 23:45,2020,24 to 48 h,36.83,206,0,0.00,67.8,19.9,69.9,21.1,1.2
2020-07-04 23:50,2020,24 to 48 h,36.92,220,0,0.00,67.6,19.8,69.7,20.9,1.2
2020-07-04 23:55,2020,24 to 48 h,37.00,196,0,0.00,67.4,19.7,70,21.1,1.4
2020-07-05 00:00,2020,24 to 48 h,37.08,220,0,0.00,67.3,19.6,70,21.1,1.5
2020-07-05 00:05,2020,24 to 48 h,37.17,208,0,0.00,67.7,19.8,70.6,21.4,1.6
2020-07-05 00:10,2020,24 to 48 h,37.25,206,0,0.00,68,20.0,70.4,21.3,1.3
2020-07-05 00:15,2020,24 to 48 h,37.33,221,0,0.00,67.4,19.7,69.9,21.1,1.4
2020-07-05 00:20,2020,24 to 48 h,37.42,217,0,0.00,66.9,19.4,69.6,20.9,1.5
2020-07-05 00:25,2020,24 to 48 h,37.50,268,0,0.00,66.7,19.3,69.3,20.7,1.4
2020-07-05 00:30,2020,24 to 48 h,37.58,317,0,0.00,66.7,19.3,68.9,20.5,1.2
2020-07-05 00:35,2020,24 to 48 h,37.67,255,0,0.00,66.7,19.3,69.2,20.7,1.4
2020-07-05 00:40,2020,24 to 48 h,37.75,247,0,0.00,66.7,19.3,69.4,20.8,1.5
2020-07-05 00:45,2020,24 to 48 h,37.83,251,0,0.00,66.8,19.3,69.4,20.8,1.4
2020-07-05 00:50,2020,24 to 48 h,37.92,249,0,0.00,66.6,19.2,69.1,20.6,1.4
2020-07-05 00:55,2020,24 to 48 h,38.00,245,0,0.00,66.6,19.2,69.2,20.7,1.4
2020-07-05 01:00,2020,24 to 48 h,38.08,268,0,0.00,67.1,19.5,69.6,20.9,1.4
2020-07-05 01:05,2020,24 to 48 h,38.17,251,0,0.00,67.2,19.6,70.1,21.2,1.6
2020-07-05 01:10,2020,24 to 48 h,38.25,235,0,0.00,66.8,19.3,70.2,21.2,1.9
2020-07-05 01:15,2020,24 to 48 h,38.33,255,0,0.00,66.4,19.1,69.7,20.9,1.8
2020-07-05 01:20,2020,24 to 48 h,38.42,248,0,0.00,66.6,19.2,69.8,21.0,1.8
2020-07-05 01:25,2020,24 to 48 h,38.50,251,0,0.00,66.5,19.2,70,21.1,1.9
2020-07-05 01:30,2020,24 to 48 h,38.58,247,0,0.00,66.3,19.1,69.6,20.9,1.8
2020-07-05 01:35,2020,24 to 48 h,38.67,258,0,0.00,66,18.9,69.8,21.0,2.1
2020-07-05 01:40,2020,24 to 48 h,38.75,258,0,0.00,66.1,18.9,69.2,20.7,1.7
2020-07-05 01:45,2020,24 to 48 h,38.83,256,0,0.00,65.8,18.8,68.4,20.2,1.4
2020-07-05 01:50,2020,24 to 48 h,38.92,266,0,0.00,65.9,18.8,68.3,20.2,1.3
2020-07-05 01:55,2020,24 to 48 h,39.00,265,0,0.00,66.2,19.0,68.4,20.2,1.2
2020-07-05 02:00,2020,24 to 48 h,39.08,249,0,0.00,65.9,18.8,68.4,20.2,1.4
2020-07-05 02:05,2020,24 to 48 h,39.17,258,0,0.00,65.6,18.7,68.5,20.3,1.6
2020-07-05 02:10,2020,24 to 48 h,39.25,252,0,0.00,65.5,18.6,68.7,20.4,1.8
2020-07-05 02:15,2020,24 to 48 h,39.33,259,0,0.00,65.4,18.6,68.3,20.2,1.6
2020-07-05 02:20,2020,24 to 48 h,39.42,256,0,0.00,65.6,18.7,68.1,20.1,1.4
2020-07-05 02:25,2020,24 to 48 h,39.50,261,0,0.00,65.9,18.8,68.1,20.1,1.2
2020-07-05 02:30,2020,24 to 48 h,39.58,286,0,0.00,65.9,18.8,67.9,19.9,1.1
2020-07-05 02:35,2020,24 to 48 h,39.67,276,0,0.00,65.8,18.8,68.1,20.1,1.3
2020-07-05 02:40,2020,24 to 48 h,39.75,214,0,0.00,65.9,18.8,69,20.6,1.7
2020-07-05 02:45,2020,24 to 48 h,39.83,234,0,0.00,65.6,18.7,68.7,20.4,1.7
2020-07-05 02:50,2020,24 to 48 h,39.92,234,0,0.00,65.5,18.6,68.4,20.2,1.6
2020-07-05 02:55,2020,24 to 48 h,40.00,213,0,0.00,65.3,18.5,67.8,19.9,1.4
2020-07-05 03:00,2020,24 to 48 h,40.08,207,0,0.00,65.4,18.6,67.6,19.8,1.2
2020-07-05 03:05,2020,24 to 48 h,40.17,210,0,0.00,65.4,18.6,67.6,19.8,1.2
2020-07-05 03:10,2020,24 to 48 h,40.25,207,0,0.00,65.1,18.4,67.2,19.6,1.2
2020-07-05 03:15,2020,24 to 48 h,40.33,206,0,0.00,64.9,18.3,67,19.4,1.2
2020-07-05 03:20,2020,24 to 48 h,40.42,203,0,0.00,64.9,18.3,68,20.0,1.7
2020-07-05 03:25,2020,24 to 48 h,40.50,210,0,0.00,65.1,18.4,68.6,20.3,1.9
2020-07-05 03:30,2020,24 to 48 h,40.58,231,0,0.00,64.8,18.2,68.2,20.1,1.9
2020-07-05 03:35,2020,24 to 48 h,40.67,228,0,0.00,64.4,18.0,67.4,19.7,1.7
2020-07-05 03:40,2020,24 to 48 h,40.75,228,0,0.00,64.1,17.8,66.7,19.3,1.4
2020-07-05 03:45,2020,24 to 48 h,40.83,217,0,0.00,64.1,17.8,66.1,18.9,1.1
2020-07-05 03:50,2020,24 to 48 h,40.92,210,0,0.00,64.1,17.8,65.9,18.8,1.0
2020-07-05 03:55,2020,24 to 48 h,41.00,211,0,0.00,64.1,17.8,66,18.9,1.1
2020-07-05 04:00,2020,24 to 48 h,41.08,211,0,0.00,64.6,18.1,66.9,19.4,1.3
2020-07-05 04:05,2020,24 to 48 h,41.17,213,0,0.00,64.5,18.1,67.2,19.6,1.5
2020-07-05 04:10,2020,24 to 48 h,41.25,217,0,0.00,64.1,17.8,66.7,19.3,1.4
2020-07-05 04:15,2020,24 to 48 h,41.33,213,0,0.00,64.1,17.8,66.4,19.1,1.3
2020-07-05 04:20,2020,24 to 48 h,41.42,216,0,0.00,63.7,17.6,66.5,19.2,1.6
2020-07-05 04:25,2020,24 to 48 h,41.50,214,0,0.00,63.7,17.6,66.4,19.1,1.5
2020-07-05 04:30,2020,24 to 48 h,41.58,216,0,0.00,63.4,17.4,66.3,19.1,1.6
2020-07-05 04:35,2020,24 to 48 h,41.67,220,0,0.00,63.4,17.4,66.6,19.2,1.8
2020-07-05 04:40,2020,24 to 48 h,41.75,217,0,0.00,63.4,17.4,67.3,19.6,2.2
2020-07-05 04:45,2020,24 to 48 h,41.83,217,0,0.00,64,17.8,67.3,19.6,1.8
2020-07-05 04:50,2020,24 to 48 h,41.92,221,0,0.00,64.1,17.8,67.3,19.6,1.8
2020-07-05 04:55,2020,24 to 48 h,42.00,213,0,0.00,64,17.8,66.8,19.3,1.6
2020-07-05 05:00,2020,24 to 48 h,42.08,213,0,0.00,64,17.8,66.7,19.3,1.5
2020-07-05 05:05,2020,24 to 48 h,42.17,220,0,0.00,63.9,17.7,66.5,19.2,1.4
2020-07-05 05:10,2020,24 to 48 h,42.25,210,0,0.00,63.5,17.5,65.7,18.7,1.2
2020-07-05 05:15,2020,24 to 48 h,42.33,210,0,0.00,63.4,17.4,65.4,18.6,1.1
2020-07-05 05:20,2020,24 to 48 h,42.42,213,0,0.00,63.6,17.6,65.4,18.6,1.0
2020-07-05 05:25,2020,24 to 48 h,42.50,220,0,0.00,64,17.8,65.8,18.8,1.0
2020-07-05 05:30,2020,24 to 48 h,42.58,216,0,0.00,63.6,17.6,65.7,18.7,1.2
2020-07-05 05:35,2020,24 to 48 h,42.67,221,0,0.00,63.9,17.7,65.7,18.7,1.0
2020-07-05 05:40,2020,24 to 48 h,42.75,223,0,0.00,64,17.8,66.1,18.9,1.2
2020-07-05 05:45,2020,24 to 48 h,42.83,220,0,0.00,63.9,17.7,66,18.9,1.2
2020-07-05 05:50,2020,24 to 48 h,42.92,217,0,0.00,63.9,17.7,65.9,18.8,1.1
2020-07-05 05:55,2020,24 to 48 h,43.00,218,0,0.00,64.2,17.9,65.9,18.8,0.9
2020-07-05 06:00,2020,24 to 48 h,43.08,224,0,0.00,64.8,18.2,66.8,19.3,1.1
2020-07-05 06:05,2020,24 to 48 h,43.17,321,0,0.00,65.4,18.6,67.2,19.6,1.0
2020-07-05 06:10,2020,24 to 48 h,43.25,331,0,0.00,66.3,19.1,68.4,20.2,1.2
2020-07-05 06:15,2020,24 to 48 h,43.33,276,0,0.00,67,19.4,69,20.6,1.1
2020-07-05 06:20,2020,24 to 48 h,43.42,299,0,0.00,67.6,19.8,69.5,20.8,1.1
2020-07-05 06:25,2020,24 to 48 h,43.50,309,0,0.00,69,20.6,70.9,21.6,1.1
2020-07-05 06:30,2020,24 to 48 h,43.58,249,0,0.00,70.4,21.3,72.5,22.5,1.2
2020-07-05 06:35,2020,24 to 48 h,43.67,214,0,0.00,71.6,22.0,74.1,23.4,1.4
2020-07-05 06:40,2020,24 to 48 h,43.75,196,0,0.00,71.5,21.9,73.5,23.1,1.1
2020-07-05 06:45,2020,24 to 48 h,43.83,200,0,0.00,71.8,22.1,73.7,23.2,1.1
2020-07-05 06:50,2020,24 to 48 h,43.92,196,0,0.00,72.2,22.3,74.2,23.4,1.1
2020-07-05 06:55,2020,24 to 48 h,44.00,225,0,0.00,72.3,22.4,73.9,23.3,0.9
2020-07-05 07:00,2020,24 to 48 h,44.08,57,1,0.45,72.1,22.3,73.5,23.1,0.8
2020-07-05 07:05,2020,24 to 48 h,44.17,186,0,0.00,72.5,22.5,73.8,23.2,0.7
2020-07-05 07:10,2020,24 to 48 h,44.25,173,1,0.45,73,22.8,74.3,23.5,0.7
2020-07-05 07:15,2020,24 to 48 h,44.33,15,1,0.45,73.3,22.9,74.4,23.6,0.6
2020-07-05 07:20,2020,24 to 48 h,44.42,50,1,0.45,73.7,23.2,74.8,23.8,0.6
2020-07-05 07:25,2020,24 to 48 h,44.50,249,1,0.45,74.1,23.4,75.2,24.0,0.6
2020-07-05 07:30,2020,24 to 48 h,44.58,295,1,0.45,74.5,23.6,75.5,24.2,0.6
2020-07-05 07:35,2020,24 to 48 h,44.67,278,1,0.45,74.9,23.8,75.9,24.4,0.6
2020-07-05 07:40,2020,24 to 48 h,44.75,273,1,0.45,75.3,24.1,76.5,24.7,0.7
2020-07-05 07:45,2020,24 to 48 h,44.83,272,3,1.34,75.8,24.3,77,25.0,0.7
2020-07-05 07:50,2020,24 to 48 h,44.92,275,2,0.89,76.1,24.5,77.3,25.2,0.7
2020-07-05 07:55,2020,24 to 48 h,45.00,268,3,1.34,76.4,24.7,77.6,25.3,0.7
2020-07-05 08:00,2020,24 to 48 h,45.08,272,3,1.34,76.6,24.8,77.7,25.4,0.6
2020-07-05 08:05,2020,24 to 48 h,45.17,262,2,0.89,77.1,25.1,78.2,25.7,0.6
2020-07-05 08:10,2020,24 to 48 h,45.25,273,2,0.89,77.6,25.3,78.7,25.9,0.6
2020-07-05 08:15,2020,24 to 48 h,45.33,279,3,1.34,77.6,25.3,78.7,25.9,0.6
2020-07-05 08:20,2020,24 to 48 h,45.42,273,3,1.34,77.5,25.3,78.7,25.9,0.7
2020-07-05 08:25,2020,24 to 48 h,45.50,271,2,0.89,78.1,25.6,79.2,26.2,0.6
2020-07-05 08:30,2020,24 to 48 h,45.58,259,2,0.89,78.6,25.9,79.6,26.4,0.6
2020-07-05 08:35,2020,24 to 48 h,45.67,271,2,0.89,78.9,26.1,79.9,26.6,0.6
2020-07-05 08:40,2020,24 to 48 h,45.75,245,2,0.89,79.7,26.5,80.4,26.9,0.4
2020-07-05 08:45,2020,24 to 48 h,45.83,254,2,0.89,80.1,26.7,80.6,27.0,0.3
2020-07-05 08:50,2020,24 to 48 h,45.92,264,2,0.89,80.3,26.8,80.9,27.2,0.3
2020-07-05 08:55,2020,24 to 48 h,46.00,265,2,0.89,80.4,26.9,81,27.2,0.3
2020-07-05 09:00,2020,24 to 48 h,46.08,275,3,1.34,80.5,26.9,81,27.2,0.3
2020-07-05 09:05,2020,24 to 48 h,46.17,272,3,1.34,80.5,26.9,81.2,27.3,0.4
2020-07-05 09:10,2020,24 to 48 h,46.25,286,3,1.34,80.7,27.1,81.3,27.4,0.3
2020-07-05 09:15,2020,24 to 48 h,46.33,276,3,1.34,81.2,27.3,81.6,27.6,0.2
2020-07-05 09:20,2020,24 to 48 h,46.42,289,4,1.79,80.7,27.1,81.4,27.4,0.4
2020-07-05 09:25,2020,24 to 48 h,46.50,272,3,1.34,81.1,27.3,81.7,27.6,0.3
2020-07-05 09:30,2020,24 to 48 h,46.58,264,3,1.34,81.5,27.5,82,27.8,0.3
2020-07-05 09:35,2020,24 to 48 h,46.67,288,3,1.34,82,27.8,82.4,28.0,0.2
2020-07-05 09:40,2020,24 to 48 h,46.75,282,3,1.34,82.1,27.8,82.3,27.9,0.1
2020-07-05 09:45,2020,24 to 48 h,46.83,285,3,1.34,82.2,27.9,82.4,28.0,0.1
2020-07-05 09:50,2020,24 to 48 h,46.92,272,3,1.34,82.2,27.9,82.5,28.1,0.2
2020-07-05 09:55,2020,24 to 48 h,47.00,271,3,1.34,82.5,28.1,82.9,28.3,0.2
2020-07-05 10:00,2020,24 to 48 h,47.08,280,2,0.89,82.9,28.3,83.1,28.4,0.1
2020-07-05 10:05,2020,24 to 48 h,47.17,272,3,1.34,83.1,28.4,83.3,28.5,0.1
2020-07-05 10:10,2020,24 to 48 h,47.25,271,3,1.34,83.3,28.5,83.6,28.7,0.2
2020-07-05 10:15,2020,24 to 48 h,47.33,272,3,1.34,83.6,28.7,83.8,28.8,0.1
2020-07-05 10:20,2020,24 to 48 h,47.42,271,4,1.79,83.4,28.6,83.7,28.7,0.2
2020-07-05 10:25,2020,24 to 48 h,47.50,264,3,1.34,84,28.9,84.2,29.0,0.1
2020-07-05 10:30,2020,24 to 48 h,47.58,264,2,0.89,84.2,29.0,84.3,29.1,0.1
2020-07-05 10:35,2020,24 to 48 h,47.67,288,2,0.89,85.1,29.5,84.6,29.2,
2020-07-05 10:40,2020,24 to 48 h,47.75,272,2,0.89,85.1,29.5,84.9,29.4,
2020-07-05 10:45,2020,24 to 48 h,47.83,275,2,0.89,85.4,29.7,84.8,29.3,
2020-07-05 10:50,2020,24 to 48 h,47.92,264,2,0.89,85.7,29.8,85.4,29.7,
